"","Date","Site.Name","COUNTY","mean_lat","mean_long","Month","Year","PM2.5 - Local Conditions","Ozone","Acceptable PM2.5 AQI & Speciation Mass"
"3407",2020-09-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,15,37,NA
"3408",2020-09-23,"Millbrook School","Wake",35.856111,-78.574167,9,2020,50.6666666666667,35,NA
"3409",2020-09-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,38,40.5,36
"3410",2020-09-23,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,51,36.5,NA
"3411",2020-09-24,"Bryson City","Swain",35.434767,-83.442133,9,2020,30,32.5,NA
"3412",2020-09-24,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,38,NA
"3413",2020-09-24,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,22,30,NA
"3414",2020-09-24,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,11,33,NA
"3415",2020-09-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,36.5,NA
"3416",2020-09-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,25,35.5,NA
"3417",2020-09-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,16,31,NA
"3418",2020-09-24,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,30.5,22
"3419",2020-09-24,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,31.5,NA
"3420",2020-09-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,15,29.5,NA
"3421",2020-09-24,"Millbrook School","Wake",35.856111,-78.574167,9,2020,30,34.5,NA
"3422",2020-09-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,23,32.5,26
"3423",2020-09-24,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,28,36.5,NA
"3424",2020-09-25,"Bryson City","Swain",35.434767,-83.442133,9,2020,27,30,NA
"3425",2020-09-25,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,44,NA
"3426",2020-09-25,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,33,45.5,NA
"3427",2020-09-25,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,0,40.5,NA
"3428",2020-09-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,39.5,NA
"3429",2020-09-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,35,66,NA
"3430",2020-09-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,29,52.5,NA
"3431",2020-09-25,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,36,13
"3432",2020-09-25,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,35,NA
"3433",2020-09-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,23,43,NA
"3434",2020-09-25,"Millbrook School","Wake",35.856111,-78.574167,9,2020,34.5,39,NA
"3435",2020-09-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,NA,34.5,21
"3436",2020-09-25,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,25,37.5,NA
"3437",2020-09-26,"Bryson City","Swain",35.434767,-83.442133,9,2020,23,26,NA
"3438",2020-09-26,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,41,NA
"3439",2020-09-26,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,31,39,NA
"3440",2020-09-26,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,18,48,NA
"3441",2020-09-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,35.5,6
"3442",2020-09-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,34,55.5,NA
"3443",2020-09-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,27,39,NA
"3444",2020-09-26,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,41.5,20
"3445",2020-09-26,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,26.5,13
"3446",2020-09-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,25,54,NA
"3447",2020-09-26,"Millbrook School","Wake",35.856111,-78.574167,9,2020,34.6666666666667,48,NA
"3448",2020-09-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,27,39,27
"3449",2020-09-26,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,32,38.5,NA
"3450",2020-09-27,"Bryson City","Swain",35.434767,-83.442133,9,2020,20,22.5,NA
"3451",2020-09-27,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,39,NA
"3452",2020-09-27,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,32,52,NA
"3453",2020-09-27,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,4,35,NA
"3454",2020-09-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,33.5,NA
"3455",2020-09-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,14,37.5,NA
"3456",2020-09-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,27,56,NA
"3457",2020-09-27,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,35,24
"3458",2020-09-27,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,33.5,NA
"3459",2020-09-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,21,48,NA
"3460",2020-09-27,"Millbrook School","Wake",35.856111,-78.574167,9,2020,28,36,NA
"3461",2020-09-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,30,37,34
"3462",2020-09-27,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,27,34,NA
"3463",2020-09-28,"Bryson City","Swain",35.434767,-83.442133,9,2020,22,29.5,NA
"3464",2020-09-28,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,39,NA
"3465",2020-09-28,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,23,34.5,NA
"3466",2020-09-28,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,0,32.5,NA
"3467",2020-09-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,32,NA
"3468",2020-09-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,18,32.5,NA
"3469",2020-09-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,16,35,NA
"3470",2020-09-28,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,30,18
"3471",2020-09-28,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,33,NA
"3472",2020-09-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,9,38,NA
"3473",2020-09-28,"Millbrook School","Wake",35.856111,-78.574167,9,2020,22.5,32,NA
"3474",2020-09-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,NA,35.5,22
"3475",2020-09-28,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,19,31,NA
"3476",2020-09-29,"Bryson City","Swain",35.434767,-83.442133,9,2020,24,31.5,NA
"3477",2020-09-29,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,39,NA
"3478",2020-09-29,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,29,43.5,NA
"3479",2020-09-29,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,15,39,NA
"3480",2020-09-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,37,12
"3481",2020-09-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,28.5,41,NA
"3482",2020-09-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,18.6666666666667,41.5,NA
"3483",2020-09-29,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,40.5,9
"3484",2020-09-29,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,29.5,20
"3485",2020-09-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,12,39.5,NA
"3486",2020-09-29,"Millbrook School","Wake",35.856111,-78.574167,9,2020,26.3333333333333,40.5,NA
"3487",2020-09-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,14,42.5,15
"3488",2020-09-29,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,20,41.5,NA
"3489",2020-09-30,"Bryson City","Swain",35.434767,-83.442133,9,2020,25,27,NA
"3490",2020-09-30,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2020,NA,43,NA
"3491",2020-09-30,"Clemmons Middle","Forsyth",36.026,-80.342,9,2020,34,38,NA
"3492",2020-09-30,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2020,6,41,NA
"3493",2020-09-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2020,NA,39,NA
"3494",2020-09-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2020,27,39,NA
"3495",2020-09-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2020,23,40,NA
"3496",2020-09-30,"Leggett","Edgecombe",35.988278,-77.5843,9,2020,NA,41.5,20
"3497",2020-09-30,"Linville Falls","Avery",35.972347,-81.933072,9,2020,NA,28,NA
"3498",2020-09-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2020,23,35.5,NA
"3499",2020-09-30,"Millbrook School","Wake",35.856111,-78.574167,9,2020,35.5,42.5,NA
"3500",2020-09-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2020,NA,43.5,22
"3501",2020-09-30,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2020,25,43.5,NA
"3502",2020-10-01,"Bryson City","Swain",35.434767,-83.442133,10,2020,35,29,NA
"3503",2020-10-01,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,34,NA
"3504",2020-10-01,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,37,44.5,NA
"3505",2020-10-01,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,18,48.5,NA
"3506",2020-10-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,45.5,NA
"3507",2020-10-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,30,70.5,NA
"3508",2020-10-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,31,55.5,NA
"3509",2020-10-01,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,37.5,28
"3510",2020-10-01,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,32,NA
"3511",2020-10-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,30,51.5,NA
"3512",2020-10-01,"Millbrook School","Wake",35.856111,-78.574167,10,2020,42.5,46,NA
"3513",2020-10-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,39.5,38
"3514",2020-10-01,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,30,44.5,NA
"3515",2020-10-02,"Bryson City","Swain",35.434767,-83.442133,10,2020,36,36.5,NA
"3516",2020-10-02,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,43,NA
"3517",2020-10-02,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,45,44,NA
"3518",2020-10-02,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,25,44.5,NA
"3519",2020-10-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,53,23
"3520",2020-10-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,40,60.5,NA
"3521",2020-10-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,38,47,NA
"3522",2020-10-02,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,45,72
"3523",2020-10-02,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,34.5,25
"3524",2020-10-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,40,48.5,NA
"3525",2020-10-02,"Millbrook School","Wake",35.856111,-78.574167,10,2020,46.6666666666667,64,NA
"3526",2020-10-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,30,46.5,32
"3527",2020-10-02,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,41,42.5,NA
"3528",2020-10-03,"Bryson City","Swain",35.434767,-83.442133,10,2020,37,33.5,NA
"3529",2020-10-03,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,51,NA
"3530",2020-10-03,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,40,40.5,NA
"3531",2020-10-03,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,17,41,NA
"3532",2020-10-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,49.5,NA
"3533",2020-10-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,37,65,NA
"3534",2020-10-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,34,43,NA
"3535",2020-10-03,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,44,30
"3536",2020-10-03,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,31,NA
"3537",2020-10-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,33,55,NA
"3538",2020-10-03,"Millbrook School","Wake",35.856111,-78.574167,10,2020,50.5,65,NA
"3539",2020-10-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,46.5,37
"3540",2020-10-03,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,40,43.5,NA
"3541",2020-10-04,"Bryson City","Swain",35.434767,-83.442133,10,2020,30,36,NA
"3542",2020-10-04,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,48,NA
"3543",2020-10-04,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,38,42,NA
"3544",2020-10-04,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,20,43.5,NA
"3545",2020-10-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,48.5,NA
"3546",2020-10-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,42,57,NA
"3547",2020-10-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,34,43.5,NA
"3548",2020-10-04,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,40.5,39
"3549",2020-10-04,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,38,NA
"3550",2020-10-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,33,46.5,NA
"3551",2020-10-04,"Millbrook School","Wake",35.856111,-78.574167,10,2020,52.5,47,NA
"3552",2020-10-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,48.5,46
"3553",2020-10-04,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,45,45.5,NA
"3554",2020-10-05,"Bryson City","Swain",35.434767,-83.442133,10,2020,32,28.5,NA
"3555",2020-10-05,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,34,NA
"3556",2020-10-05,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,43,32,NA
"3557",2020-10-05,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,28.5,32.5,NA
"3558",2020-10-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,40,23
"3559",2020-10-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,48.5,38.5,NA
"3560",2020-10-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,32.5,32,NA
"3561",2020-10-05,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,34,40
"3562",2020-10-05,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,33.5,26
"3563",2020-10-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,33,35,NA
"3564",2020-10-05,"Millbrook School","Wake",35.856111,-78.574167,10,2020,51.3333333333333,36,NA
"3565",2020-10-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,49,36.5,52
"3566",2020-10-05,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,47,35.5,NA
"3567",2020-10-06,"Bryson City","Swain",35.434767,-83.442133,10,2020,37,27.5,NA
"3568",2020-10-06,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,46,38,NA
"3569",2020-10-06,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,50,33.5,NA
"3570",2020-10-06,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,21,32,NA
"3571",2020-10-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,38.5,NA
"3572",2020-10-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,54,36,NA
"3573",2020-10-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,37,35,NA
"3574",2020-10-06,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,32,35
"3575",2020-10-06,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,34,NA
"3576",2020-10-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,36,32,NA
"3577",2020-10-06,"Millbrook School","Wake",35.856111,-78.574167,10,2020,52,31.5,NA
"3578",2020-10-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,35.5,47
"3579",2020-10-06,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,51,32,NA
"3580",2020-10-07,"Bryson City","Swain",35.434767,-83.442133,10,2020,46,29.5,NA
"3581",2020-10-07,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,21,33,NA
"3582",2020-10-07,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,51,38,NA
"3583",2020-10-07,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,17,35.5,NA
"3584",2020-10-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,38.5,NA
"3585",2020-10-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,53,39,NA
"3586",2020-10-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,40,40,NA
"3587",2020-10-07,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,31,15
"3588",2020-10-07,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,32.5,NA
"3589",2020-10-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,37,37.5,NA
"3590",2020-10-07,"Millbrook School","Wake",35.856111,-78.574167,10,2020,50,34.5,NA
"3591",2020-10-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,32.5,19
"3592",2020-10-07,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,41,34,NA
"3593",2020-10-08,"Bryson City","Swain",35.434767,-83.442133,10,2020,36,27,NA
"3594",2020-10-08,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,14,31,NA
"3595",2020-10-08,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,40,32,NA
"3596",2020-10-08,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,15,29,NA
"3597",2020-10-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,34,10
"3598",2020-10-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,26,29.5,NA
"3599",2020-10-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,32.5,32.5,NA
"3600",2020-10-08,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,28,13
"3601",2020-10-08,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,30,23
"3602",2020-10-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,29,31.5,NA
"3603",2020-10-08,"Millbrook School","Wake",35.856111,-78.574167,10,2020,26,29,NA
"3604",2020-10-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,16,28.5,16
"3605",2020-10-08,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,23,29,NA
"3606",2020-10-09,"Bryson City","Swain",35.434767,-83.442133,10,2020,21,34,NA
"3607",2020-10-09,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,7,33,NA
"3608",2020-10-09,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,28,37,NA
"3609",2020-10-09,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,NA,28,NA
"3610",2020-10-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,31.5,NA
"3611",2020-10-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,15,33,NA
"3612",2020-10-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,21,36,NA
"3613",2020-10-09,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,28,8
"3614",2020-10-09,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,31,NA
"3615",2020-10-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,12,34,NA
"3616",2020-10-09,"Millbrook School","Wake",35.856111,-78.574167,10,2020,23,28,NA
"3617",2020-10-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,32,19
"3618",2020-10-09,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,23,28.5,NA
"3619",2020-10-10,"Bryson City","Swain",35.434767,-83.442133,10,2020,17,26.5,NA
"3620",2020-10-10,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,25,NA
"3621",2020-10-10,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,31,28,NA
"3622",2020-10-10,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,NA,28,NA
"3623",2020-10-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,30.5,NA
"3624",2020-10-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,6,29.5,NA
"3625",2020-10-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,24,28.5,NA
"3626",2020-10-10,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,28.5,16
"3627",2020-10-10,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,25.5,NA
"3628",2020-10-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,15,28,NA
"3629",2020-10-10,"Millbrook School","Wake",35.856111,-78.574167,10,2020,28.5,36,NA
"3630",2020-10-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,29,NA
"3631",2020-10-10,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,NA,32,NA
"3632",2020-10-11,"Bryson City","Swain",35.434767,-83.442133,10,2020,25,35.5,NA
"3633",2020-10-11,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,43,NA
"3634",2020-10-11,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,21,33,NA
"3635",2020-10-11,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,13,34.5,NA
"3636",2020-10-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,39,2
"3637",2020-10-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,9,36,NA
"3638",2020-10-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,12.5,32.5,NA
"3639",2020-10-11,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,40,13
"3640",2020-10-11,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,34.5,6
"3641",2020-10-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,NA,44,NA
"3642",2020-10-11,"Millbrook School","Wake",35.856111,-78.574167,10,2020,19.3333333333333,42,NA
"3643",2020-10-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,42,NA
"3644",2020-10-11,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,NA,42,NA
"3645",2020-10-12,"Bryson City","Swain",35.434767,-83.442133,10,2020,22,32,NA
"3646",2020-10-12,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,44,NA
"3647",2020-10-12,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,20,40,NA
"3648",2020-10-12,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,29,38,NA
"3649",2020-10-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,43.5,NA
"3650",2020-10-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,20,39.5,NA
"3651",2020-10-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,17,40,NA
"3652",2020-10-12,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,40.5,15
"3653",2020-10-12,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,36.5,NA
"3654",2020-10-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,NA,46,NA
"3655",2020-10-12,"Millbrook School","Wake",35.856111,-78.574167,10,2020,32,38,NA
"3656",2020-10-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,49,NA
"3657",2020-10-12,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,NA,41,NA
"3658",2020-10-13,"Bryson City","Swain",35.434767,-83.442133,10,2020,27,31,NA
"3659",2020-10-13,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,42,NA
"3660",2020-10-13,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,20,24.5,NA
"3661",2020-10-13,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,33,24.5,NA
"3662",2020-10-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,39.5,NA
"3663",2020-10-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,20,26.5,NA
"3664",2020-10-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,14,25.5,NA
"3665",2020-10-13,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,31.5,13
"3666",2020-10-13,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,26.5,NA
"3667",2020-10-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,NA,19,NA
"3668",2020-10-13,"Millbrook School","Wake",35.856111,-78.574167,10,2020,33,29.5,NA
"3669",2020-10-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,NA,37.5,18
"3670",2020-10-13,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,26,30.5,NA
"3671",2020-10-14,"Bryson City","Swain",35.434767,-83.442133,10,2020,36,31.5,NA
"3672",2020-10-14,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,32,NA
"3673",2020-10-14,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,34,30,NA
"3674",2020-10-14,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,27.5,28.5,NA
"3675",2020-10-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,41.5,14
"3676",2020-10-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,30.5,33.5,NA
"3677",2020-10-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,25,30.5,NA
"3678",2020-10-14,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,NA,27.5,15
"3679",2020-10-14,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,34.5,20
"3680",2020-10-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,20,44,NA
"3681",2020-10-14,"Millbrook School","Wake",35.856111,-78.574167,10,2020,36.3333333333333,31,NA
